1176 8 BEM3DMeshData
0 5.0413250462307928e-02 -1.7747802488412929e-03 5.4167692147203100e-02 1.5568465570534040e-18 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
1 4.5278963078505978e-02 -5.7019334709433721e-03 4.8843094209305875e-02 -1.0257568991249577e-18 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
3 -1.2302296863454995e-01 9.4685584488844163e-02 -1.0504758384890694e-01 -9.9424727348709774e-18 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
4 -1.0698451965000631e-01 7.7606846069409471e-02 -8.3799054786899280e-02 1.1324830504789996e-18 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
5 -1.1988456952057201e-01 9.5854945582149090e-02 -9.2761905265093356e-02 -4.1487673756515631e-18 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
6 8.7339800317784752e-02 5.0538697504694335e-02 7.2099571695093206e-02 4.2470231975330619e-18 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
7 8.2105902585651258e-02 4.8504723170653671e-02 6.2165122561868819e-02 2.1785687403380605e-18 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
8 7.7371533864849643e-02 4.1477533748287047e-02 6.1031316048290998e-02 3.1577388273640317e-18 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
9 -1.1483913874197098e-01 1.0043143389057835e-01 -6.4467469776095077e-02 -3.1933142111487123e-18 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
10 -1.2766503542908295e-01 1.1689778210716277e-01 -7.7634205070770554e-02 2.2869889575866109e-18 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
11 -1.1374844941608835e-01 9.5979698161145030e-02 -7.0782867765604759e-02 -7.0710310436788992e-18 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
2 4.8977203119638518e-02 -6.3193175377283884e-03 5.4887951243969876e-02 1.9227647902672618e-19 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
13 1.2302296863454998e-01 9.4685584488844288e-02 -1.0504758384890685e-01 3.4965520062657518e-18 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
14 1.1988456952057207e-01 9.5854945582149201e-02 -9.2761905265093370e-02 1.9786689647860456e-18 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
15 -7.1137142801680153e-02 -3.0479152225507584e-02 1.0716953543101462e-01 -1.0570971181733668e-18 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
16 -6.5735563977128916e-02 -2.2481184158241269e-02 9.2741449353959865e-02 -5.9631119486702744e-19 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
17 -5.9546575846521191e-02 -3.2814791532183300e-02 8.6826578194488913e-02 -8.9446679230054116e-19 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
18 1.4318055333228852e-01 9.8015061324729036e-02 -1.6233126051714158e-01 -5.6920614055488983e-18 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
19 1.6458818298967010e-01 1.1066723786331771e-01 -2.1288308630916150e-01 6.2883726004159257e-18 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
20 1.3939622143341021e-01 7.5679502714134594e-02 -1.7790822260132835e-01 9.7578195523695399e-18 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
21 -3.7528141763324940e-01 6.5492642172222648e-01 9.4823102278138172e-15 -1.3461999662798055e-14 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
12 1.3542335200097286e-01 1.1732974884810417e-01 -1.0720603750313873e-01 -4.0928632011327792e-18 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
23 -3.2124272072588494e-01 5.2597548730524812e-01 -6.0308475936941996e-02 2.7037291676357267e-16 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
24 6.0486380674287951e-02 1.3764407456726371e-02 5.8609545657330793e-02 2.5394047758683924e-18 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
25 6.6734324503710932e-02 2.1030875620202449e-02 6.3095452084310763e-02 9.0039602293132126e-19 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
26 5.7130438810753796e-02 1.4590601967610247e-02 5.1988564598277415e-02 1.5737872159984900e-18 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
27 3.6754497374815942e-01 6.2863962052881339e-01 -1.9885419388221501e-01 2.6941068733549178e-16 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
28 3.1301076162624564e-01 4.8877378459853116e-01 -1.7480558028326079e-01 7.1381160531014398e-17 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
29 3.3228588074213972e-01 5.4594162769046128e-01 -1.2997375645110928e-01 -1.8012663843131049e-16 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
30 2.9165281546744537e-01 4.4999882397608032e-01 -9.8677193188618617e-02 5.4210108624275222e-18 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
31 2.5967674843264471e-01 3.6874426955514239e-01 -1.3268217125181739e-01 -2.2429432443293873e-17 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
32 2.3978327194479049e-01 3.1709442879399746e-01 -1.5893243561549172e-01 -4.5048600266772709e-17 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
33 2.2623650535195711e-01 3.0050085040216562e-01 -1.0538098595669546e-01 -1.3538974628912737e-17 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
34 -6.2165577906406741e-02 7.3720104827858478e-03 -6.6967617659941983e-02 -8.0722239873334822e-19 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
35 -6.9446260763836726e-02 7.3511529375481005e-03 -8.0135154328319191e-02 -3.8743287007411698e-18 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
36 -6.2085166211379057e-02 3.5551159095798809e-04 -7.2092688707404970e-02 -3.2695471764015993e-18 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
37 1.0946440500873821e-01 5.2962791823645959e-02 -1.2339833433237975e-01 4.6349642873755315e-18 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
38 1.0417083167326205e-01 5.5691709943273229e-02 -1.0706848474998398e-01 4.3368086899420177e-19 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
39 1.1929498080496560e-01 7.0326700075101833e-02 -1.2872090284166224e-01 -6.0173220572945496e-18 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
40 1.1280135921780561e-01 1.0705624486293318e-01 3.0629865520557152e-02 1.1268926330271212e-17 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
41 1.0847727821444857e-01 9.8913506143959593e-02 3.8268029787433093e-02 9.5308147225053874e-18 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
42 1.2077080681170635e-01 1.1706889062154251e-01 4.1302219841183083e-02 3.4694469519536142e-18 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
43 -1.7466258451447400e-01 2.1172351146594628e-01 4.9863663328922531e-10 1.3777837920038449e-17 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
44 -1.9070937594824497e-01 2.4125024948283011e-01 1.4059661089833966e-02 1.5378730190349077e-17 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
45 -1.8961906169512166e-01 2.3919029365282723e-01 -1.3887527215195370e-02 1.2976544751935881e-17 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
46 -4.2926932012654741e-03 -7.7960895531692026e-02 -7.0537340088145445e-03 -1.7431938054493501e-18 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
47 -1.1794772457020914e-02 -6.9421351866188585e-02 -1.8709905337753168e-02 -6.2002811739014785e-19 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
48 -1.0564156182405911e-02 -8.3935345662231459e-02 -1.7828545488165114e-02 -7.6571778431788751e-19 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
49 -5.6247081131639225e-02 2.0203663965692148e-02 -4.4659442137856838e-02 -4.1165801236558996e-19 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
22 -3.7317208663756307e-01 6.4602352540224850e-01 -1.0222329480696120e-01 2.0458420656351006e-15 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
50 -6.3333274811442852e-02 2.5216200805442592e-02 -5.2133488636436458e-02 -2.5834504891256160e-18 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
52 -8.7084452645812313e-02 3.0221294593595682e-02 9.5186526164085697e-02 2.9544509200229996e-18 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
53 -8.4072627369784367e-02 3.4952479215822327e-02 8.3797499660769506e-02 2.1074179727686992e-18 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
54 -7.7433197211342397e-02 2.2754995216947398e-02 8.2295164589974684e-02 4.4520051707686026e-18 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
55 -5.4511946792748546e-02 -3.3808187512731252e-03 6.1840786493970581e-02 1.1993986533120893e-18 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
56 -5.9868195528901533e-02 -5.0115764015434307e-03 7.1916582945072721e-02 5.6920614055488983e-19 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
57 -5.9925434869459442e-02 1.3181213532989673e-03 6.7661495208748423e-02 -5.4887734982078662e-19 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
58 9.9172698694978800e-02 3.6409070960678337e-02 -1.1600195922377061e-01 3.3610267347050637e-18 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
59 9.8116933461848632e-02 4.4083928528433916e-02 -1.0564334041634467e-01 7.5894152073985310e-19 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
60 -1.8559314759845531e-02 -1.1816859120286673e-01 -3.5218245578482694e-02 -7.6182143276051772e-18 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
51 -6.0247097242637479e-02 2.0116788295960624e-02 -5.1988981994981531e-02 -4.4299823141399908e-19 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
62 -2.5154813481766077e-02 -1.0130760144611575e-01 -4.5580065471278262e-02 -4.7145853844174357e-18 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
63 -6.3472340269051020e-02 -1.3939120847525041e-02 8.3784989470095772e-02 2.3310346708438345e-18 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
64 -5.7328939367416107e-02 -2.6132978597254754e-02 7.9638726751860026e-02 -9.0801931945660996e-19 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
65 1.4138554544628129e-01 1.1279223644080144e-01 1.3568118270484067e-01 1.8482258909088833e-17 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
66 1.5326261777011874e-01 1.1649598990330565e-01 1.6910388908253368e-01 2.5265298750701271e-17 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
67 1.6031690423777439e-01 1.4054287273652649e-01 1.5683298022679582e-01 1.1231656880592022e-17 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
68 2.6069414140357783e-01 2.7848939409674273e-01 3.4696875953303818e-01 7.6212636462152927e-17 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
69 2.2841466871308949e-01 1.9964440165090702e-01 3.2563067015019226e-01 -1.0164395367051604e-19 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
70 2.5985875169627992e-01 2.3657068449043622e-01 4.0199264995489736e-01 -9.2495997840169597e-19 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
61 -1.2122183905415078e-02 -1.0006714602522473e-01 -2.1701385146346650e-02 -4.1114979259723738e-18 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
72 4.4309850559142494e-02 7.6182948674095776e-03 -3.7646475235705419e-02 2.8460307027744491e-19 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
73 5.0190795660229957e-02 1.0080165514585730e-02 -4.4591930328281307e-02 9.9611074597105720e-19 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
74 1.0409836432344056e-01 -5.8668647973008969e-02 -1.9207402688767600e-01 6.8304736866586779e-18 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
75 8.1523613146995216e-02 -6.1912379733590928e-02 -1.4340408516650746e-01 3.1983964088322381e-18 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
76 9.3144431065703290e-02 -4.1840374609311802e-02 -1.5841815287470370e-01 3.3068166260807885e-18 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
77 1.1280135921780553e-01 1.0705624486293290e-01 -3.0629865520557156e-02 3.2864878353466853e-18 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
78 1.3034375804610082e-01 1.3386289619861272e-01 -3.2952951179903489e-02 7.1218530205141573e-18 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
79 1.2077080692877520e-01 1.1706889078695848e-01 -4.1302219922280003e-02 7.6707303703349439e-18 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
80 -6.6676868793991581e-02 -5.4274406838392478e-02 -1.0983067245144235e-01 2.0142443485707262e-18 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
81 -6.1901664162724898e-02 -4.0822216103982602e-02 -9.4841873218716996e-02 -2.3530575274724463e-18 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
82 -7.0870392874205629e-02 -3.6183085822162030e-02 -1.0957965277578902e-01 -9.7222441685848593e-18 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
83 1.2226892911341490e-01 -3.0794928845996706e-02 -2.2043926167125236e-01 1.8431436932253575e-17 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
84 1.0705686489098977e-01 -3.0779555839065376e-02 -1.8336549404782987e-01 8.6736173798840355e-19 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
85 1.1913415476924488e-01 -9.3342880918216506e-03 -1.9846895056185035e-01 3.3068166260807885e-18 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
86 2.9925175104287560e-01 4.6685674928127130e-01 1.0879435579339031e-01 7.2119773261020148e-17 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
87 2.6552138452879637e-01 3.7940705813726050e-01 1.4595185869471095e-01 1.2403272853234171e-16 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
88 3.0692055501835153e-01 4.6794926101939727e-01 1.9734858396930663e-01 2.2323722731476536e-16 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
89 1.5243424165638140e-03 -1.4195824772069096e-01 -3.0677528581512302e-03 3.3610267347050637e-18 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
90 -1.8140800647620307e-02 -1.7088861342731707e-01 3.8872614169533311e-02 -6.0715321659188248e-18 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
91 -1.2626257842893673e-02 -1.4069667212343900e-01 2.5369416951562172e-02 4.3368086899420177e-19 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
92 -8.1523613146995341e-02 -6.1912379733590907e-02 -1.4340408516650768e-01 1.4138673955568781e-17 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
93 -8.7484461684953510e-02 -9.8177073115292196e-02 -1.7165583654071445e-01 -5.8445273360546723e-18 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
94 -7.0646906294847323e-02 -9.2382141532780737e-02 -1.3283710793060971e-01 -8.7922019924996375e-18 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
95 2.7483695430163130e-10 -1.0590598300482809e-01 -5.0023966647596771e-10 4.2283884726934673e-18 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
96 1.2122183905415081e-02 -1.0006714602522460e-01 -2.1701385146346588e-02 3.6320772778264399e-18 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
97 7.4313094580353506e-03 -1.2043460669491031e-01 -1.4138622295859139e-02 2.2226144535952841e-18 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
98 -1.9219376203502139e-02 -1.1848758015424472e-01 3.6515461550457047e-02 6.8033686323465403e-18 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
99 -7.3601589770670387e-03 -1.1940475973753156e-01 1.3962255723104364e-02 1.7618285302889447e-18 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
100 -1.2766503515004629e-01 1.1689778149326317e-01 7.7634205384962574e-02 2.6224140046993138e-18 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
101 -1.3837311374137029e-01 1.3624366853314396e-01 7.6116344280655113e-02 1.1041921500407059e-17 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
102 -1.2469151248127242e-01 1.1671872813007357e-01 6.4595751850018937e-02 6.0139339255055324e-18 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
103 9.0498104755896536e-02 4.2919721106198461e-02 -8.9242050342759713e-02 5.0957502106818708e-18 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
104 -3.5443054321418137e-02 -1.4017779850427153e-01 7.1896998892081718e-02 9.7578195523695399e-19 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
105 -4.0355122567239041e-02 -1.0471044428107083e-01 7.5005504849525312e-02 -2.5478751053409354e-18 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
106 -3.0661984367776278e-02 -1.1746828270889269e-01 5.8522726284521813e-02 2.9273458657108620e-18 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
107 9.1361439398265423e-02 6.9360107028537704e-02 -5.0317443158294076e-02 4.0251005653524352e-18 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
108 9.7528948995477482e-02 7.9507843932032307e-02 -4.8085645267338210e-02 -5.8275866771095863e-19 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
109 1.0407101141686835e-01 8.5627813308070483e-02 -5.8120613163213382e-02 2.5953089503871762e-18 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
110 6.0197672178275811e-02 -5.6745196198009891e-02 9.8415160922414133e-02 7.6639541067569095e-18 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
111 7.8459587609955375e-02 -5.7286307076053283e-02 1.3486985370841020e-01 8.6719233139895269e-18 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
112 7.0450247824056941e-02 -4.4789032767402356e-02 1.1293640998569170e-01 2.7714918034160707e-18 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
113 -4.8418198849049777e-02 -5.4765781714600725e-02 -7.6139638509140628e-02 6.6034688567945254e-18 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
114 -5.1883133814236232e-02 -4.2643472700960180e-02 -7.7639244734744997e-02 -1.0655674476459098e-18 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
115 -5.6173794899610267e-02 -5.1279104780140583e-02 -8.8764784401588109e-02 -3.1314808059991484e-18 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
116 1.3088791687990697e-01 6.5052875419550724e-02 1.6593416727612570e-01 7.4945475173060494e-18 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
117 1.4983552111744339e-01 9.2835319821461454e-02 1.8870246039511240e-01 7.9621097041904232e-18 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
118 1.3287390990717388e-01 8.0530055735052758e-02 1.5394794380929491e-01 9.0649466015155222e-18 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
119 1.6949627513465809e-01 2.0164526883701153e-01 2.1650222091802784e-02 3.7947076036992655e-18 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
120 1.5065255783548157e-01 1.6754736542977083e-01 3.2561105635790288e-02 1.8262030342802715e-17 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
121 1.7503332498826496e-01 2.0917991717577164e-01 4.5491358661430108e-02 2.6911930800163630e-17 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
122 -8.7484460860574167e-02 -9.8177074383827459e-02 1.7165583517221436e-01 -8.2941466195141089e-18 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
123 -7.6153950060015074e-02 -1.3255537254104813e-01 1.5808036299022787e-01 -1.0842021724855044e-17 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
124 -1.0225928456639569e-01 -1.1735226252676746e-01 2.1409704970311919e-01 -7.0744191754679164e-18 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
125 2.2067147711479784e-01 1.2077179234707417e-02 -4.7653531473147104e-01 7.0473141211557788e-17 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
126 1.8726760234741538e-01 -9.0766000235010261e-02 -4.2478212419234290e-01 1.6078718217960031e-16 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
