162 2 BEM3DMeshData
0 -2.1002940363978184e-01 4.3910933826935872e-01
1 -1.3296700270676490e-01 2.8600024990730483e-01
2 -7.7372854012522682e-02 1.5126843439006205e-01
3 2.0632052246761420e-01 -4.3646607387451786e-01
4 3.3151243004324021e-01 -6.8122354203880808e-01
5 2.4138217042803961e-01 -4.9999999997285077e-01
6 3.9666507564306498e-17 -3.5230966388373660e-17
7 -1.2751309545053410e-01 2.6975086852293417e-01
8 2.7386913278812525e-17 -2.1124045856195632e-17
9 -2.4138217042803964e-01 4.9999999997285077e-01
10 -2.0632052246761429e-01 4.3646607387451786e-01
11 -1.2468958391295526e-01 2.4773570891434249e-01
12 -4.5902552549031483e-01 9.5097441063800559e-01
13 -4.6452429760788827e-01 9.5822954298693974e-01
14 -4.1689711459036921e-01 8.6360292239741410e-01
15 -7.7062400889950533e-02 1.5310908837789799e-01
16 3.4633151150297554e-17 -2.8163917684561905e-17
17 -3.3151243004324016e-01 6.8122354203880797e-01
18 -3.9056455604415680e-01 8.0901699436057484e-01
19 -2.8369337647119253e-01 5.8773450819963302e-01
20 4.1148047780759195e-01 -8.5065080839493612e-01
21 4.1689711459036860e-01 -8.6360292239741399e-01
22 3.3983471368039281e-01 -7.1049383409029487e-01
23 -1.4918238562850772e-01 3.0901699445650371e-01
24 -2.0632052246761393e-01 4.3646607387451780e-01
25 -7.7062400889950491e-02 1.5310908837789799e-01
26 3.3471898751802409e-01 -6.8684504713636940e-01
27 4.1120647190388676e-01 -8.5748537678923309e-01
28 3.3471898751802404e-01 -6.8684504713636929e-01
29 -2.8369337647119225e-01 5.8773450819963302e-01
30 -1.4918238562850786e-01 3.0901699445650371e-01
31 7.7062400889950519e-02 -1.5310908837789802e-01
32 -7.7062400889950547e-02 1.5310908837789799e-01
33 -1.2468958391295532e-01 2.4773570891434249e-01
34 2.6251473544907672e-17 -2.2531134147649531e-17
35 -3.9056455604415624e-01 8.0901699436057484e-01
36 -3.3471898751802415e-01 6.8684504713636929e-01
37 7.7372854012522696e-02 -1.5126843439006207e-01
38 1.3296700270676512e-01 -2.8600024990730483e-01
39 2.1002940363978173e-01 -4.3910933826935877e-01
40 -4.1148047780759178e-01 8.5065080839493601e-01
41 -4.1689711459036910e-01 8.6360292239741410e-01
42 -3.3983471368039281e-01 7.1049383409029487e-01
43 -2.5270500302358068e-01 5.1450833675716767e-01
44 -3.3983471368039270e-01 7.1049383409029487e-01
45 -3.3983471368039259e-01 7.1049383409029476e-01
46 1.2468958391295538e-01 -2.4773570891434252e-01
47 2.0632052246761393e-01 -4.3646607387451775e-01
48 7.7062400889950533e-02 -1.5310908837789805e-01
49 -2.5430892095578239e-01 5.2573111204972622e-01
50 -1.3296700270676506e-01 2.8600024990730477e-01
51 -2.1002940363978220e-01 4.3910933826935872e-01
52 -2.4138217042804000e-01 4.9999999997285072e-01
53 -2.0632052246761393e-01 4.3646607387451786e-01
54 -1.4918238562850775e-01 3.0901699445650371e-01
55 -7.7062400889950491e-02 1.5310908837789799e-01
56 4.5902552549031472e-01 -9.5097441063800559e-01
57 4.8276434089690951e-01 -1.0000000000000000e+00
58 4.5902552549031478e-01 -9.5097441063800559e-01
59 2.1002940363978209e-01 -4.3910933826935877e-01
60 7.7372854012522765e-02 -1.5126843439006207e-01
61 1.4918238562850780e-01 -3.0901699445650371e-01
62 1.2751309545053424e-01 -2.6975086852293417e-01
63 2.5270500302358057e-01 -5.1450833675716778e-01
64 1.2751309545053430e-01 -2.6975086852293417e-01
65 -4.8276434089690967e-01 1.0000000000000000e+00
66 -4.6452429760788810e-01 9.5822954298693963e-01
67 -4.5902552549031456e-01 9.5097441063800559e-01
68 -3.3471898751802420e-01 6.8684504713636929e-01
69 -4.1120647190388621e-01 8.5748537678923309e-01
70 -3.3471898751802409e-01 6.8684504713636929e-01
71 2.8369337647119253e-01 -5.8773450819963291e-01
72 1.4918238562850780e-01 -3.0901699445650371e-01
73 3.3983471368039264e-01 -7.1049383409029487e-01
74 3.3983471368039275e-01 -7.1049383409029487e-01
75 2.4138217042803992e-01 -4.9999999997285077e-01
76 3.3983471368039281e-01 -7.1049383409029487e-01
77 2.5270500302358034e-01 -5.1450833675716778e-01
78 1.6202885095119031e-17 -1.4100675660340333e-17
79 7.7062400889950519e-02 -1.5310908837789799e-01
80 2.4579125387040136e-17 -1.4100675660340333e-17
81 -1.2468958391295534e-01 2.4773570891434249e-01
82 -7.7372854012522696e-02 1.5126843439006205e-01
83 -2.1002940363978198e-01 4.3910933826935872e-01
84 -1.4918238562850780e-01 3.0901699445650371e-01
85 1.3296700270676495e-01 -2.8600024990730477e-01
86 2.5430892095578234e-01 -5.2573111204972622e-01
87 2.1002940363978190e-01 -4.3910933826935872e-01
88 1.4918238562850772e-01 -3.0901699445650371e-01
89 2.8369337647119242e-01 -5.8773450819963302e-01
90 2.0632052246761426e-01 -4.3646607387451786e-01
91 4.9682472133282483e-17 -2.3471162062439588e-17
92 -1.9386620846975287e-17 -4.6974621851164881e-18
93 -7.7372854012522724e-02 1.5126843439006205e-01
94 4.1120647190388615e-01 -8.5748537678923309e-01
95 3.9056455604415613e-01 -8.0901699436057495e-01
96 3.3471898751802392e-01 -6.8684504713636929e-01
