162 4 BEM3DMeshData
1 8.2789306424735121e-01 5.6088597252127026e-01 -3.4273077764470933e-01 5.0588612947597944e-01
2 9.7482291316156178e-01 2.2298046545651967e-01 -4.7796470108977945e-02 2.0895594658967498e-01
3 8.2110959350117829e-01 -5.7077056288874062e-01 -3.5088295784318596e-01 -5.0477964634849426e-01
4 9.7424597232756138e-01 -2.2548788305255918e-01 -4.7752878660606034e-02 -2.0632172812273944e-01
5 9.0786883979874411e-01 -4.1925430197254071e-01 -1.8137938603191953e-01 -3.9276566032944937e-01
6 5.5464087006811635e-01 -8.3208984205437986e-01 -8.2767258306432578e-01 -5.5169648564502216e-01
7 3.7081385165773761e-01 -9.2870721296798020e-01 -1.1060077580627885e+00 -4.4160634374737218e-01
8 5.5464087006811635e-01 -8.3208984205437986e-01 -8.2767258306432590e-01 -5.5169648564502227e-01
9 9.2770713179579878e-01 -3.7330882338248117e-01 -1.4947298349198815e-01 -3.7145426014814237e-01
10 1.0000000000000000e+00 0.0000000000000000e+00 -0.0000000000000000e+00 6.5764470591630827e-18
11 9.7424597232756138e-01 -2.2548788305255918e-01 -4.7752878660606055e-02 -2.0632172812273950e-01
12 8.2789306424735121e-01 -5.6088597252127026e-01 -3.4273077764470933e-01 -5.0588612947597944e-01
13 5.7067612500357723e-01 -8.2117523120884595e-01 -7.8316545949407801e-01 -5.4426121572468589e-01
14 7.6484218728448850e-01 -6.4421768723769102e-01 -4.5095238104189761e-01 -5.3538953107007103e-01
15 1.0000000000000000e+00 7.2922275271999986e-17 -2.8752877413842010e-33 3.9429484758386672e-17
16 9.3453410546808924e-01 3.5587358108878819e-01 -1.2342763145288335e-01 3.2412445677187518e-01
17 1.0000000000000000e+00 8.2462431155999994e-17 -2.7096847200153409e-33 3.2859626887415424e-17
18 9.3304447393860201e-01 3.5976104521284330e-01 -1.3586419616963627e-01 3.5236538010164697e-01
19 7.4114398078871346e-01 6.7134611024467783e-01 -4.8357843879853674e-01 5.3385465959446210e-01
20 9.3304447393860201e-01 3.5976104521284330e-01 -1.3586419616963627e-01 3.5236538010164697e-01
21 6.8009849278320778e-01 7.3312075411490651e-01 -6.0323251221893603e-01 5.5960429445655024e-01
22 8.2110959350117829e-01 5.7077056288874062e-01 -3.5088295784318596e-01 5.0477964634849426e-01
23 9.0786883979874411e-01 4.1925430197254071e-01 -1.8137938603191953e-01 3.9276566032944937e-01
24 7.4114398078871346e-01 6.7134611024467783e-01 -4.9412655195286959e-01 5.4549942889261571e-01
25 5.6423275525861050e-01 8.2561576892237043e-01 -7.9389814241082135e-01 5.4255666273407732e-01
26 8.2110959350117829e-01 5.7077056288874062e-01 -3.5088295784318596e-01 5.0477964634849426e-01
27 9.3453410546808924e-01 3.5587358108878819e-01 -1.2342763145288337e-01 3.2412445677187524e-01
28 1.0000000000000000e+00 8.2462431155999994e-17 -2.7096847200153409e-33 3.2859626887415424e-17
0 9.0786883979874411e-01 4.1925430197254071e-01 -1.8137938603191950e-01 3.9276566032944926e-01
30 8.2110959350117829e-01 5.7077056288874062e-01 -3.5088295784318596e-01 5.0477964634849426e-01
31 9.0786883979874411e-01 4.1925430197254071e-01 -1.8137938603191953e-01 3.9276566032944937e-01
32 3.7081385165773761e-01 9.2870721296798020e-01 -1.1148939962142177e+00 4.4515443743036265e-01
33 2.3703934536069010e-01 9.7150005082396962e-01 -1.2934203635739636e+00 3.1558569245336127e-01
34 4.2428535241789955e-01 9.0552854163942220e-01 -1.0256231706907759e+00 4.8055568479008492e-01
35 8.2789306424735121e-01 5.6088597252127026e-01 -3.4273077764470933e-01 5.0588612947597944e-01
36 5.7067612500357723e-01 8.2117523120884595e-01 -7.8316545949407790e-01 5.4426121572468578e-01
37 6.8009849278320778e-01 7.3312075411490651e-01 -6.0323251221893615e-01 5.5960429445655036e-01
38 1.0000000000000000e+00 4.5068444651999997e-17 -1.4828228812923207e-33 3.2901576540794112e-17
39 9.0786883979874411e-01 -4.1925430197254071e-01 -1.8137938603191953e-01 -3.9276566032944937e-01
40 9.7482291316156178e-01 -2.2298046545651967e-01 -4.7796470108977938e-02 -2.0895594658967495e-01
41 7.6484218728448850e-01 -6.4421768723769102e-01 -4.5095238104189761e-01 -5.3538953107007103e-01
42 5.7067612500357723e-01 -8.2117523120884595e-01 -7.8316545949407790e-01 -5.4426121572468578e-01
43 8.2789306424735121e-01 -5.6088597252127026e-01 -3.4273077764470927e-01 -5.0588612947597933e-01
44 9.3304447393860201e-01 -3.5976104521284330e-01 -1.3586419616963627e-01 -3.5236538010164697e-01
45 9.3453410546808924e-01 -3.5587358108878819e-01 -1.2342763145288335e-01 -3.2412445677187518e-01
46 8.2110959350117829e-01 -5.7077056288874062e-01 -3.5088295784318596e-01 -5.0477964634849426e-01
47 6.8009849278320778e-01 -7.3312075411490651e-01 -6.0323251221893615e-01 -5.5960429445655036e-01
48 9.0786883979874411e-01 -4.1925430197254071e-01 -1.8137938603191953e-01 -3.9276566032944937e-01
49 2.2221201748565356e-01 9.7499836886271540e-01 -1.3079811379716639e+00 2.9810216794607708e-01
29 9.7424597232756138e-01 2.2548788305255918e-01 -4.7752878660606055e-02 2.0632172812273950e-01
51 2.3703934536069010e-01 9.7150005082396962e-01 -1.2934203635739636e+00 3.1558569245336127e-01
52 8.2789306424735121e-01 -5.6088597252127026e-01 -3.4273077764470933e-01 -5.0588612947597944e-01
53 8.2789306424735121e-01 5.6088597252127026e-01 -3.4273077764470933e-01 5.0588612947597944e-01
54 9.7482291316156178e-01 2.2298046545651967e-01 -4.7796470108977945e-02 2.0895594658967498e-01
55 7.4114398078871346e-01 -6.7134611024467783e-01 -4.9412655195286959e-01 -5.4549942889261571e-01
56 5.6423275525861050e-01 -8.2561576892237043e-01 -7.9389814241082135e-01 -5.4255666273407732e-01
57 8.2110959350117829e-01 -5.7077056288874062e-01 -3.5088295784318596e-01 -5.0477964634849426e-01
58 5.7067612500357723e-01 8.2117523120884595e-01 -7.8316545949407801e-01 5.4426121572468589e-01
59 7.6484218728448850e-01 6.4421768723769102e-01 -4.5095238104189767e-01 5.3538953107007103e-01
60 3.5513684843533705e-01 9.3481432321259206e-01 -1.1302317339954973e+00 4.2937610822367039e-01
61 3.7081385165773761e-01 9.2870721296798020e-01 -1.1060077580627885e+00 4.4160634374737218e-01
62 5.5464087006811635e-01 8.3208984205437986e-01 -8.2767258306432590e-01 5.5169648564502227e-01
63 4.2428535241789955e-01 -9.0552854163942220e-01 -1.0256231706907759e+00 -4.8055568479008481e-01
64 2.3703934536069010e-01 -9.7150005082396962e-01 -1.2934203635739636e+00 -3.1558569245336127e-01
65 3.7081385165773761e-01 -9.2870721296798020e-01 -1.1148939962142177e+00 -4.4515443743036265e-01
66 9.3304447393860201e-01 -3.5976104521284330e-01 -1.3586419616963627e-01 -3.5236538010164697e-01
67 7.6484218728448850e-01 -6.4421768723769102e-01 -4.5095238104189772e-01 -5.3538953107007115e-01
68 7.4114398078871346e-01 -6.7134611024467783e-01 -4.8357843879853674e-01 -5.3385465959446210e-01
69 3.5513684843533705e-01 -9.3481432321259206e-01 -1.1302317339954975e+00 -4.2937610822367045e-01
70 7.6484218728448850e-01 6.4421768723769102e-01 -4.5095238104189767e-01 5.3538953107007103e-01
71 8.2789306424735121e-01 5.6088597252127026e-01 -3.4273077764470927e-01 5.0588612947597933e-01
72 9.3453410546808924e-01 3.5587358108878819e-01 -1.2342763145288337e-01 3.2412445677187524e-01
73 8.2110959350117829e-01 5.7077056288874062e-01 -3.5088295784318602e-01 5.0477964634849437e-01
74 9.7424597232756138e-01 2.2548788305255918e-01 -4.7752878660606055e-02 2.0632172812273950e-01
75 9.0786883979874411e-01 4.1925430197254071e-01 -1.8137938603191953e-01 3.9276566032944937e-01
76 6.8009849278320778e-01 7.3312075411490651e-01 -6.0323251221893615e-01 5.5960429445655036e-01
77 4.2428535241789955e-01 9.0552854163942220e-01 -1.0256231706907759e+00 4.8055568479008492e-01
78 5.7067612500357723e-01 8.2117523120884595e-01 -7.8316545949407790e-01 5.4426121572468578e-01
79 5.5464087006811635e-01 8.3208984205437986e-01 -8.2767258306432590e-01 5.5169648564502227e-01
80 5.7067612500357723e-01 8.2117523120884595e-01 -7.8316545949407801e-01 5.4426121572468589e-01
81 1.0000000000000000e+00 4.5068444651999997e-17 -1.1862583050338567e-33 2.6321261232635288e-17
82 9.7482291316156178e-01 2.2298046545651967e-01 -4.7796470108977938e-02 2.0895594658967495e-01
83 6.8009849278320778e-01 -7.3312075411490651e-01 -6.0323251221893581e-01 -5.5960429445655002e-01
84 9.3304447393860201e-01 -3.5976104521284330e-01 -1.3586419616963621e-01 -3.5236538010164681e-01
85 9.3453410546808924e-01 -3.5587358108878819e-01 -1.2342763145288332e-01 -3.2412445677187512e-01
86 9.7424597232756138e-01 -2.2548788305255918e-01 -4.7752878660606034e-02 -2.0632172812273944e-01
87 9.2770713179579878e-01 -3.7330882338248117e-01 -1.4947298349198809e-01 -3.7145426014814231e-01
88 4.2428535241789955e-01 9.0552854163942220e-01 -1.0256231706907759e+00 4.8055568479008481e-01
89 2.3703934536069010e-01 9.7150005082396962e-01 -1.2934203635739636e+00 3.1558569245336127e-01
90 3.7081385165773761e-01 9.2870721296798020e-01 -1.1148939962142177e+00 4.4515443743036265e-01
91 7.4114398078871346e-01 -6.7134611024467783e-01 -4.8357843879853674e-01 -5.3385465959446210e-01
92 9.3304447393860201e-01 -3.5976104521284330e-01 -1.3586419616963627e-01 -3.5236538010164697e-01
93 4.2428535241789955e-01 -9.0552854163942220e-01 -1.0256231706907759e+00 -4.8055568479008481e-01
94 3.7081385165773761e-01 -9.2870721296798020e-01 -1.1148939962142177e+00 -4.4515443743036259e-01
95 5.6423275525861050e-01 -8.2561576892237043e-01 -7.9389814241082135e-01 -5.4255666273407732e-01
96 9.2770713179579878e-01 3.7330882338248117e-01 -1.4947298349198818e-01 3.7145426014814242e-01
97 9.7424597232756138e-01 2.2548788305255918e-01 -4.7752878660606062e-02 2.0632172812273955e-01
98 3.5513684843533705e-01 -9.3481432321259206e-01 -1.1302317339954973e+00 -4.2937610822367039e-01
99 6.8009849278320778e-01 7.3312075411490651e-01 -6.0323251221893592e-01 5.5960429445655013e-01
100 3.5513684843533705e-01 9.3481432321259206e-01 -1.1302317339954973e+00 4.2937610822367039e-01
101 3.7081385165773761e-01 9.2870721296798020e-01 -1.1060077580627885e+00 4.4160634374737218e-01
102 5.5464087006811635e-01 8.3208984205437986e-01 -8.2767258306432590e-01 5.5169648564502227e-01
103 5.5464087006811635e-01 -8.3208984205437986e-01 -8.2767258306432590e-01 -5.5169648564502227e-01
104 4.2428535241789955e-01 -9.0552854163942220e-01 -1.0256231706907759e+00 -4.8055568479008481e-01
105 5.7067612500357723e-01 -8.2117523120884595e-01 -7.8316545949407790e-01 -5.4426121572468578e-01
106 9.3453410546808924e-01 3.5587358108878819e-01 -1.2342763145288337e-01 3.2412445677187524e-01
107 9.7482291316156178e-01 2.2298046545651967e-01 -4.7796470108977938e-02 2.0895594658967495e-01
108 1.0000000000000000e+00 7.2922275271999986e-17 -2.3002301931073602e-33 3.1543587806709334e-17
109 8.2789306424735121e-01 -5.6088597252127026e-01 -3.4273077764470922e-01 -5.0588612947597933e-01
110 6.8009849278320778e-01 -7.3312075411490651e-01 -6.0323251221893603e-01 -5.5960429445655024e-01
111 5.6423275525861050e-01 -8.2561576892237043e-01 -7.9389814241082135e-01 -5.4255666273407732e-01
112 1.0000000000000000e+00 8.2462431155999994e-17 -2.7096847200153409e-33 3.2859626887415424e-17
113 1.0000000000000000e+00 7.2922275271999986e-17 -2.3002301931073609e-33 3.1543587806709340e-17
114 9.3453410546808924e-01 -3.5587358108878819e-01 -1.2342763145288335e-01 -3.2412445677187518e-01
115 5.6423275525861050e-01 8.2561576892237043e-01 -7.9389814241082146e-01 5.4255666273407743e-01
116 4.2428535241789955e-01 -9.0552854163942220e-01 -1.0256231706907759e+00 -4.8055568479008481e-01
117 3.5513684843533705e-01 -9.3481432321259206e-01 -1.1302317339954973e+00 -4.2937610822367039e-01
118 2.2221201748565356e-01 9.7499836886271540e-01 -1.3079811379716639e+00 2.9810216794607708e-01
119 2.3703934536069010e-01 -9.7150005082396962e-01 -1.2934203635739636e+00 -3.1558569245336127e-01
120 3.5513684843533705e-01 9.3481432321259206e-01 -1.1302317339954973e+00 4.2937610822367039e-01
121 5.6423275525861050e-01 8.2561576892237043e-01 -7.9389814241082135e-01 5.4255666273407732e-01
122 2.2221201748565356e-01 -9.7499836886271540e-01 -1.3079811379716642e+00 -2.9810216794607708e-01
123 7.4114398078871346e-01 6.7134611024467783e-01 -4.8357843879853674e-01 5.3385465959446210e-01
124 5.5464087006811635e-01 8.3208984205437986e-01 -8.2767258306432590e-01 5.5169648564502227e-01
125 7.6484218728448850e-01 6.4421768723769102e-01 -4.5095238104189761e-01 5.3538953107007103e-01
126 5.5464087006811635e-01 -8.3208984205437986e-01 -8.2767258306432590e-01 -5.5169648564502227e-01
127 7.6484218728448850e-01 -6.4421768723769102e-01 -4.5095238104189767e-01 -5.3538953107007103e-01
128 8.2110959350117829e-01 -5.7077056288874062e-01 -3.5088295784318596e-01 -5.0477964634849426e-01
129 9.0786883979874411e-01 -4.1925430197254071e-01 -1.8137938603191953e-01 -3.9276566032944937e-01
130 1.0000000000000000e+00 4.5068444651999997e-17 -8.8969372877539240e-34 1.9740945924476465e-17
131 9.7424597232756138e-01 2.2548788305255918e-01 -4.7752878660606055e-02 2.0632172812273950e-01
132 9.3304447393860201e-01 3.5976104521284330e-01 -1.3586419616963627e-01 3.5236538010164697e-01
133 5.7067612500357723e-01 -8.2117523120884595e-01 -7.8316545949407801e-01 -5.4426121572468589e-01
134 1.0000000000000000e+00 7.2922275271999986e-17 -2.8752877413842010e-33 3.9429484758386672e-17
135 4.2428535241789955e-01 9.0552854163942220e-01 -1.0256231706907759e+00 4.8055568479008492e-01
136 9.7424597232756138e-01 -2.2548788305255918e-01 -4.7752878660606048e-02 -2.0632172812273947e-01
137 1.0000000000000000e+00 8.5725275943999994e-17 -2.2550709555114504e-33 2.6305788236652331e-17
138 9.3453410546808924e-01 -3.5587358108878819e-01 -1.2342763145288335e-01 -3.2412445677187518e-01
139 9.7482291316156178e-01 -2.2298046545651967e-01 -4.7796470108977938e-02 -2.0895594658967495e-01
140 7.6484218728448850e-01 6.4421768723769102e-01 -4.5095238104189767e-01 5.3538953107007103e-01
141 7.4114398078871346e-01 6.7134611024467783e-01 -4.9412655195286959e-01 5.4549942889261571e-01
142 9.2770713179579878e-01 3.7330882338248117e-01 -1.4947298349198815e-01 3.7145426014814237e-01
143 2.3703934536069010e-01 9.7150005082396962e-01 -1.2934203635739636e+00 3.1558569245336127e-01
144 2.3703934536069010e-01 -9.7150005082396962e-01 -1.2934203635739636e+00 -3.1558569245336127e-01
